Review_ID,Review,Sentiment,Product_Category,Rating
2806,"The product does its basic job, but there is room for improvement. I may consider other options next time.",Neutral,Shoes,3
2807,"It is a decent purchase, but I expected slightly more. The experience was acceptable.",Neutral,Electronics,2
2808,Waste of money. The product did not meet my expectations. It needs major improvement.,Negative,Kitchen,1
2809,The product is okay and works as expected. The experience was acceptable.,Neutral,Mobile Accessories,3
2810,"Overall, the experience was okay. I may consider other options next time.",Neutral,Home Appliances,3
2811,Very happy with my purchase. The product feels durable and reliable. It is worth the price.,Positive,Home Appliances,4
2812,Great product for the price. Very useful and easy to use. I am very satisfied.,Positive,Beauty,4
2813,"The product does its basic job, but there is room for improvement. It is suitable for basic use.",Neutral,Kitchen,2
2814,Very happy with my purchase. The product feels durable and reliable. Highly recommended.,Positive,Home Appliances,5
2815,I am satisfied with the quality and the overall experience. I am very satisfied.,Positive,Beauty,5
2816,"The features are useful, although the performance is average. The experience was acceptable.",Neutral,Furniture,2
2817,"It is a decent purchase, but I expected slightly more. I may consider other options next time.",Neutral,Electronics,3
2818,The product arrived quickly and was exactly as described. Highly recommended.,Positive,Mobile Accessories,4
2819,It arrived on time and appears to work normally. Delivery was normal.,Neutral,Furniture,3
2820,The product matches the description and is fairly average. It is suitable for basic use.,Neutral,Clothing,2
2821,I am satisfied with the quality and the overall experience. The delivery was also good.,Positive,Home Appliances,5
2822,Poor experience. The item was faulty and difficult to use. It needs major improvement.,Negative,Clothing,1
2823,The product has several problems and does not work as advertised. I regret buying it.,Negative,Furniture,1
2824,"It is a decent purchase, but I expected slightly more. Delivery was normal.",Neutral,Books,3
2825,The product is neither very good nor very bad. I may consider other options next time.,Neutral,Home Appliances,2
2826,The product is neither very good nor very bad. Delivery was normal.,Neutral,Sports,2
2827,I expected much better quality. This was a disappointing purchase. It needs major improvement.,Negative,Mobile Accessories,2
2828,The product is okay and works as expected. It could be improved.,Neutral,Mobile Accessories,3
2829,Poor experience. The item was faulty and difficult to use. I would not purchase it again.,Negative,Home Appliances,1
2830,The product is neither very good nor very bad. It could be improved.,Neutral,Mobile Accessories,3
2831,"The product does its basic job, but there is room for improvement. Delivery was normal.",Neutral,Furniture,3
2832,It arrived on time and appears to work normally. Delivery was normal.,Neutral,Books,3
2833,I would not recommend this product to anyone. It needs major improvement.,Negative,Electronics,1
2834,The product arrived damaged and did not work properly. The delivery was also disappointing.,Negative,Mobile Accessories,1
2835,The quality is acceptable for the price. Delivery was normal.,Neutral,Books,3
2836,"Overall, the experience was okay. It could be improved.",Neutral,Shoes,3
2837,I am satisfied with the quality and the overall experience. Highly recommended.,Positive,Kitchen,4
2838,The product stopped working after a few days. Not recommended. The delivery was also disappointing.,Negative,Books,2
2839,The quality is acceptable for the price. The experience was acceptable.,Neutral,Shoes,3
2840,The product stopped working after a few days. Not recommended. I regret buying it.,Negative,Mobile Accessories,1
2841,The performance is poor and the product feels cheaply made. I would not purchase it again.,Negative,Furniture,1
2842,I expected much better quality. This was a disappointing purchase. The delivery was also disappointing.,Negative,Books,1
2843,"It is a decent purchase, but I expected slightly more. The experience was acceptable.",Neutral,Kitchen,3
2844,"It is a decent purchase, but I expected slightly more. It could be improved.",Neutral,Home Appliances,3
2845,"The features are useful, although the performance is average. It is suitable for basic use.",Neutral,Mobile Accessories,2
2846,I am disappointed with this product. The quality is very poor. I regret buying it.,Negative,Electronics,1
2847,The product is okay and works as expected. It is suitable for basic use.,Neutral,Shoes,2
2848,The product arrived quickly and was exactly as described. It is worth the price.,Positive,Home Appliances,4
2849,"The features are useful, although the performance is average. Delivery was normal.",Neutral,Electronics,3
2850,The performance is poor and the product feels cheaply made. I would not purchase it again.,Negative,Mobile Accessories,1
2851,Poor experience. The item was faulty and difficult to use. I regret buying it.,Negative,Shoes,1
2852,I expected much better quality. This was a disappointing purchase. The delivery was also disappointing.,Negative,Books,1
2853,The quality is acceptable for the price. It could be improved.,Neutral,Electronics,2
2854,The product is neither very good nor very bad. It could be improved.,Neutral,Kitchen,2
2855,This product exceeded my expectations. I would definitely buy it again. It is worth the price.,Positive,Clothing,5
2856,"The features are useful, although the performance is average. It is suitable for basic use.",Neutral,Sports,2
2857,I absolutely love this product. The quality is excellent and it works perfectly. I would purchase it again.,Positive,Sports,4
2858,The product has several problems and does not work as advertised. It needs major improvement.,Negative,Sports,1
2859,Works really well and looks great. Good value for money. Highly recommended.,Positive,Mobile Accessories,5
2860,"Overall, the experience was okay. It could be improved.",Neutral,Kitchen,2
2861,The product is neither very good nor very bad. Delivery was normal.,Neutral,Sports,2
2862,The quality is acceptable for the price. I may consider other options next time.,Neutral,Mobile Accessories,3
2863,The product arrived quickly and was exactly as described. Highly recommended.,Positive,Home Appliances,4
2864,I am satisfied with the quality and the overall experience. I am very satisfied.,Positive,Sports,4
2865,I am disappointed with this product. The quality is very poor. Customer support did not help much.,Negative,Shoes,1
